elapsed_s,player_x,player_z,forward,left,right,jump,focused
4.04039,253.00000,86.00000,0,0,0,0,1
4.06016,253.00000,86.00000,0,0,0,0,1
4.08041,253.00000,86.00000,0,0,0,0,1
4.10024,253.00000,86.00000,0,0,0,0,1
4.12040,253.00000,86.00000,0,0,0,0,1
4.14011,253.00000,86.00000,0,0,0,0,1
4.16051,253.00000,86.00000,0,0,0,0,1
4.18019,253.00000,86.00000,0,0,0,0,1
4.20014,253.00000,86.00000,0,0,0,0,1
4.22051,253.00000,86.00000,0,0,0,0,1
4.24022,253.00000,86.00000,0,0,0,0,1
4.26013,253.00000,86.00000,0,0,0,0,1
4.28014,253.00000,86.00000,0,0,0,0,1
4.30031,253.00000,86.00000,0,0,0,0,1
4.32007,253.00000,86.00000,0,0,0,0,1
4.34028,253.00000,86.00000,0,0,0,0,1
4.36047,253.00000,86.00000,0,0,0,0,1
4.38013,253.00000,86.00000,0,0,0,0,1
4.40042,253.00000,86.00000,0,0,0,0,1
4.42043,253.00000,86.00000,0,0,0,0,1
4.44027,253.00000,86.00000,0,0,0,0,1
4.46030,253.00000,86.00000,0,0,0,0,1
4.48049,253.00000,86.00000,0,0,0,0,1
4.50017,253.00000,86.00000,0,0,0,0,1
4.52036,253.00000,86.00000,0,0,0,0,1
4.54049,253.00000,86.00000,0,0,0,0,1
4.56043,253.00000,86.00000,0,0,0,0,1
4.58047,253.00000,86.00000,0,0,0,0,1
4.60022,253.00000,86.00000,0,0,0,0,1
4.62032,253.00000,86.00000,0,0,0,0,1
4.64007,253.00000,86.00000,0,0,0,0,1
4.66040,253.00000,86.00000,0,0,0,0,1
4.68026,253.00000,86.00000,0,0,0,0,1
4.70045,253.00000,86.00000,0,0,0,0,1
4.72040,253.00000,86.00000,0,0,0,0,1
4.74028,253.00000,86.00000,0,0,0,0,1
4.76054,253.00000,86.00000,0,0,0,0,1
4.78014,253.00000,86.00000,0,0,0,0,1
4.80033,253.00000,86.00000,0,0,0,0,1
4.82011,253.00000,86.00000,0,0,0,0,1
4.84019,253.00000,86.00000,0,0,0,0,1
4.86023,253.00000,86.00000,0,0,0,0,1
4.88026,253.00000,86.00000,0,0,0,0,1
4.90015,253.00000,86.00000,0,0,0,0,1
4.92014,253.00000,86.00000,0,0,0,0,1
4.94026,253.00000,86.00000,0,0,0,0,1
4.96032,253.00000,86.00000,0,0,0,0,1
4.98025,253.00000,86.00000,0,0,0,0,1
5.00047,253.00000,86.00000,0,0,0,0,1
5.02018,253.00000,86.00000,0,0,0,0,1
5.04013,253.00000,86.00000,0,0,0,0,1
5.06027,253.00000,86.00000,0,0,0,0,1
5.08054,253.00000,86.00000,0,0,0,0,1
5.10048,253.00000,86.00000,0,0,0,0,1
5.12011,253.00000,86.00000,0,0,0,0,1
5.14032,253.00000,86.00000,0,0,0,0,1
5.16046,253.00000,86.00000,0,0,0,0,1
5.18012,253.00000,86.00000,0,0,0,0,1
5.20038,253.00000,86.00000,0,0,0,0,1
5.22020,253.00000,86.00000,0,0,0,0,1
5.24046,253.00000,86.00000,0,0,0,0,1
5.26052,253.00000,86.00000,0,0,0,0,1
5.28055,253.00000,86.00000,0,0,0,0,1
5.30016,253.00000,86.00000,0,0,0,0,1
5.32034,253.00000,86.00000,0,0,0,0,1
5.34014,253.00000,86.00000,0,0,0,0,1
5.36024,253.00000,86.00000,0,0,0,0,1
5.38040,253.00000,86.00000,0,0,0,0,1
5.40010,253.00000,86.00000,0,0,0,0,1
5.42007,253.00000,86.00000,0,0,0,0,1
5.44025,253.00000,86.00000,0,0,0,0,1
5.46040,253.00000,86.00000,0,0,0,0,1
5.48030,253.00000,86.00000,0,0,0,0,1
5.50042,253.00000,86.00000,0,0,0,0,1
5.52047,253.00000,86.00000,0,0,0,0,1
