action,tick,pulse_id,window_index,distance_cells,heading_change_radians
RIGHT,steady,movement_calibration_steering.csv:7590,7,2.8404481162265793,-0.9089689982600699
RIGHT,steady,movement_calibration_steering.csv:7590,8,2.6237784190922535,-0.8386433548672203
RIGHT,steady,movement_calibration_steering.csv:7590,9,2.8479787900709534,-0.9091602622697348
RIGHT,steady,movement_calibration_steering.csv:7590,10,2.6190509255295127,-0.8382429157387552
STRAIGHT,pre-pulse,movement_calibration_steering.csv:7590,0,2.8446866576148038,
LEFT,1,movement_calibration_steering.csv:7712,1,2.8406881266004316,0.8022215209047979
LEFT,2,movement_calibration_steering.csv:7712,2,2.625681619654533,0.8370239507860638
LEFT,3,movement_calibration_steering.csv:7712,3,2.8421837183822882,0.9074649191584427
LEFT,4,movement_calibration_steering.csv:7712,4,2.627586396828855,0.8381130078971608
LEFT,5,movement_calibration_steering.csv:7712,5,2.842850659011551,0.9066177372788635
LEFT,steady,movement_calibration_steering.csv:7712,6,2.6223080141932584,0.8723259639598395
LEFT,steady,movement_calibration_steering.csv:7712,7,2.8440362215644726,0.8715810475979611
STRAIGHT,pre-pulse,movement_calibration_steering.csv:7712,0,2.6277638298545036,
RIGHT,1,movement_calibration_steering.csv:7814,1,2.4047349045644584,-0.785900607081303
RIGHT,2,movement_calibration_steering.csv:7814,2,2.8422260493537492,-0.8734024294172769
RIGHT,3,movement_calibration_steering.csv:7814,3,2.8472372375473785,-0.8746258237954168
RIGHT,4,movement_calibration_steering.csv:7814,4,2.624475702011797,-0.9068254585997373
RIGHT,5,movement_calibration_steering.csv:7814,5,2.6219841721764023,-0.8403809054689768
RIGHT,steady,movement_calibration_steering.csv:7814,6,2.8420467780476844,-0.8393483061768094
RIGHT,steady,movement_calibration_steering.csv:7814,7,2.6223049010577713,-0.9076921653583945
RIGHT,steady,movement_calibration_steering.csv:7814,8,2.8460805841432473,-0.8737521475165559
RIGHT,steady,movement_calibration_steering.csv:7814,9,2.6252213730812506,-0.8740641468366253
STRAIGHT,pre-pulse,movement_calibration_steering.csv:7814,0,2.624197110953415,
LEFT,1,movement_calibration_steering.csv:7948,1,2.8452084134204227,0.8524511524701723
LEFT,2,movement_calibration_steering.csv:7948,2,2.6215659906312703,0.8404945882053299
LEFT,3,movement_calibration_steering.csv:7948,3,2.8464164465118174,0.9049841067425612
LEFT,4,movement_calibration_steering.csv:7948,4,2.623480604606144,0.8376800050943345
LEFT,5,movement_calibration_steering.csv:7948,5,2.841418221647334,0.9084036424813284
LEFT,steady,movement_calibration_steering.csv:7948,6,2.841290977956338,0.8721057125290983
LEFT,steady,movement_calibration_steering.csv:7948,7,2.6233328476755555,0.8723647286015197
LEFT,steady,movement_calibration_steering.csv:7948,8,2.625640298350619,0.8383621615875629
LEFT,steady,movement_calibration_steering.csv:7948,9,2.8412104701792606,0.872505473075293
STRAIGHT,pre-pulse,movement_calibration_steering.csv:7948,0,2.6256540614005424,
RIGHT,1,movement_calibration_steering.csv:8073,1,2.620526061417408,-0.6980800392347468
RIGHT,2,movement_calibration_steering.csv:8073,2,2.8461074296080726,-0.9090383566328253
RIGHT,3,movement_calibration_steering.csv:8073,3,2.6215271373590223,-0.8380732093166761
RIGHT,4,movement_calibration_steering.csv:8073,4,2.8421803504241963,-0.9098009245485312
RIGHT,5,movement_calibration_steering.csv:8073,5,2.6268449862978414,-0.8384703994240645
RIGHT,steady,movement_calibration_steering.csv:8073,6,2.8420093984096604,-0.9080248353420668
RIGHT,steady,movement_calibration_steering.csv:8073,7,2.62324364804458,-0.8388001113570125
RIGHT,steady,movement_calibration_steering.csv:8073,8,2.8453539110641644,-0.9082629581753014
STRAIGHT,pre-pulse,movement_calibration_steering.csv:8073,0,2.8415965906308496,
LEFT,1,movement_calibration_steering.csv:8175,1,2.626886667173054,0.7955942347301281
LEFT,2,movement_calibration_steering.csv:8175,2,2.8434736282906314,0.9063553273329812
LEFT,3,movement_calibration_steering.csv:8175,3,2.620005697314483,0.8395836181909828
LEFT,4,movement_calibration_steering.csv:8175,4,2.847596628743716,0.9059052600484614
LEFT,5,movement_calibration_steering.csv:8175,5,2.842415564337767,0.8381515727465547
LEFT,steady,movement_calibration_steering.csv:8175,6,2.620347648309768,0.8733954432697992
LEFT,steady,movement_calibration_steering.csv:8175,7,2.8423326900369186,0.8705486357349059
LEFT,steady,movement_calibration_steering.csv:8175,8,2.627211830614265,0.8730257234876078
LEFT,steady,movement_calibration_steering.csv:8175,9,2.84426224953162,0.8731992015706398
STRAIGHT,pre-pulse,movement_calibration_steering.csv:8175,0,2.845348060450712,
RIGHT,1,movement_calibration_steering.csv:8286,1,2.624899908250951,-0.7551290896857599
RIGHT,2,movement_calibration_steering.csv:8286,2,2.8432515368843525,-0.9080628596808755
RIGHT,3,movement_calibration_steering.csv:8286,3,2.623374592676283,-0.8390568676396906
RIGHT,4,movement_calibration_steering.csv:8286,4,2.8464070330830182,-0.9085580660852899
RIGHT,5,movement_calibration_steering.csv:8286,5,2.622569364985757,-0.8387990870181303
RIGHT,steady,movement_calibration_steering.csv:8286,6,2.8428680335693284,-0.909332560521916
RIGHT,steady,movement_calibration_steering.csv:8286,7,2.627197114291836,-0.8375686568248959
RIGHT,steady,movement_calibration_steering.csv:8286,8,2.8427284968239883,-0.9082109452713505
RIGHT,steady,movement_calibration_steering.csv:8286,9,2.625742943664105,-0.8392372974010334
STRAIGHT,pre-pulse,movement_calibration_steering.csv:8286,0,2.8454844345878296,
LEFT,1,movement_calibration_steering.csv:8398,1,2.8462309650717446,0.8235472855207959
LEFT,2,movement_calibration_steering.csv:8398,2,2.6211937197350323,0.8730966015378008
LEFT,3,movement_calibration_steering.csv:8398,3,2.8449771529522563,0.8717749398036723
LEFT,4,movement_calibration_steering.csv:8398,4,2.6239474731304795,0.8371922947857364
LEFT,5,movement_calibration_steering.csv:8398,5,2.837628838391125,0.9074386212972099
LEFT,steady,movement_calibration_steering.csv:8398,6,2.412029900067134,0.8717533934977617
LEFT,steady,movement_calibration_steering.csv:8398,7,2.8438546483666314,0.8731360661883856
STRAIGHT,pre-pulse,movement_calibration_steering.csv:8398,0,2.6276868877967288,
RIGHT,1,movement_calibration_steering.csv:8490,1,2.6228307874012846,-0.7895718948178474
RIGHT,2,movement_calibration_steering.csv:8490,2,2.841709866256734,-0.942913273325019
RIGHT,3,movement_calibration_steering.csv:8490,3,2.8416416593695826,-0.8403816428664532
RIGHT,4,movement_calibration_steering.csv:8490,4,2.62621664535903,-0.8381646125765263
RIGHT,5,movement_calibration_steering.csv:8490,5,2.8470743567567407,-0.8736300526376137
RIGHT,steady,movement_calibration_steering.csv:8490,6,2.62425592049692,-0.8738229488678728
RIGHT,steady,movement_calibration_steering.csv:8490,7,2.8436078722670652,-0.9064702688992483
RIGHT,steady,movement_calibration_steering.csv:8490,8,2.6230527161992656,-0.8412020379872622
RIGHT,steady,movement_calibration_steering.csv:8490,9,2.8396258642981325,-0.872128553526883
RIGHT,steady,movement_calibration_steering.csv:8490,10,2.6225283325620867,-0.8743325727782967
STRAIGHT,pre-pulse,movement_calibration_steering.csv:8490,0,2.8452287356798402,
LEFT,1,movement_calibration_steering.csv:8631,1,2.842920263759865,0.8208081567907528
LEFT,2,movement_calibration_steering.csv:8631,2,2.6221090234312343,0.871559483920763
LEFT,3,movement_calibration_steering.csv:8631,3,2.8431533509309004,0.8733718869702845
LEFT,4,movement_calibration_steering.csv:8631,4,2.6260237957226873,0.8372625388359429
LEFT,5,movement_calibration_steering.csv:8631,5,2.8403167602635393,0.9069971755579451
LEFT,steady,movement_calibration_steering.csv:8631,6,2.626529067674193,0.8381658312835008
LEFT,steady,movement_calibration_steering.csv:8631,7,2.845471081530102,0.9074192202755116
LEFT,steady,movement_calibration_steering.csv:8631,8,2.6237269888877295,0.8378081059105158
STRAIGHT,pre-pulse,movement_calibration_steering.csv:8631,0,2.6242022909547735,
RIGHT,1,movement_calibration_steering.csv:8757,1,2.626125338122928,-0.7895283587095069
RIGHT,2,movement_calibration_steering.csv:8757,2,2.845526479746682,-0.8746803426868377
RIGHT,3,movement_calibration_steering.csv:8757,3,2.6232503321461276,-0.8734384786661322
RIGHT,4,movement_calibration_steering.csv:8757,4,2.8414704948321834,-0.8730967449473915
RIGHT,5,movement_calibration_steering.csv:8757,5,2.627782752419986,-0.8732189253804328
RIGHT,steady,movement_calibration_steering.csv:8757,6,2.839487839044975,-0.874546166398182
RIGHT,steady,movement_calibration_steering.csv:8757,7,2.6231831610141487,-0.8733751675517758
RIGHT,steady,movement_calibration_steering.csv:8757,8,2.8452494819588745,-0.8753469966125635
STRAIGHT,pre-pulse,movement_calibration_steering.csv:8757,0,2.8469429124153587,
LEFT,1,movement_calibration_steering.csv:8875,1,2.6297210837996055,0.7541403553080752
LEFT,2,movement_calibration_steering.csv:8875,2,2.8355973576306597,0.8718820696410148
LEFT,3,movement_calibration_steering.csv:8875,3,2.624462030814541,0.87262536278614
LEFT,4,movement_calibration_steering.csv:8875,4,2.8462119327573108,0.9068889435678824
LEFT,5,movement_calibration_steering.csv:8875,5,2.624245614440908,0.8384369447998417
LEFT,steady,movement_calibration_steering.csv:8875,6,2.8458120708881944,0.9064756154949078
LEFT,steady,movement_calibration_steering.csv:8875,7,2.625113774555531,0.8377577857868044
LEFT,steady,movement_calibration_steering.csv:8875,8,2.842500524388324,0.9079747330218186
STRAIGHT,pre-pulse,movement_calibration_steering.csv:8875,0,2.834742326313898,
RIGHT,1,movement_calibration_steering.csv:9011,1,2.8437291751738196,-0.8041064075350766
RIGHT,2,movement_calibration_steering.csv:9011,2,2.6306449195766723,-0.8743072832882738
RIGHT,3,movement_calibration_steering.csv:9011,3,2.8381745954560804,-0.8736789108464255
RIGHT,4,movement_calibration_steering.csv:9011,4,2.619275532290706,-0.8732974073804065
RIGHT,5,movement_calibration_steering.csv:9011,5,2.842521692794302,-0.8731107136601701
RIGHT,steady,movement_calibration_steering.csv:9011,6,2.6266096353107526,-0.9088740366153485
RIGHT,steady,movement_calibration_steering.csv:9011,7,2.631162201970723,-0.8385781326414374
RIGHT,steady,movement_calibration_steering.csv:9011,8,2.8380199024350765,-0.8742525597954103
RIGHT,steady,movement_calibration_steering.csv:9011,9,2.6263996137859946,-0.8726415027827317
STRAIGHT,pre-pulse,movement_calibration_steering.csv:9011,0,2.6204973383133567,
LEFT,1,movement_calibration_steering.csv:9126,1,2.8410839426546834,0.8020085057003491
LEFT,2,movement_calibration_steering.csv:9126,2,2.623812853265525,0.8725473774763284
LEFT,3,movement_calibration_steering.csv:9126,3,2.8419666743260765,0.872464362927686
LEFT,4,movement_calibration_steering.csv:9126,4,2.625237066140951,0.8717810751316262
LEFT,5,movement_calibration_steering.csv:9126,5,2.8448576620323904,0.8731625460964074
LEFT,steady,movement_calibration_steering.csv:9126,6,2.6240305522665666,0.8729285353047658
LEFT,steady,movement_calibration_steering.csv:9126,7,2.8408901893587295,0.8721290936897947
LEFT,steady,movement_calibration_steering.csv:9126,8,2.6266201950864962,0.8717336543340677
LEFT,steady,movement_calibration_steering.csv:9126,9,2.841138775955917,0.8734567254198842
STRAIGHT,pre-pulse,movement_calibration_steering.csv:9126,0,2.627715264092696,
RIGHT,1,movement_calibration_steering.csv:9254,1,2.6233858621514115,-0.8209223844382172
RIGHT,2,movement_calibration_steering.csv:9254,2,2.845644164817831,-0.8738398418944898
RIGHT,3,movement_calibration_steering.csv:9254,3,2.621121898249814,-0.8729165416776191
RIGHT,4,movement_calibration_steering.csv:9254,4,2.841866304377039,-0.8390927258663237
RIGHT,5,movement_calibration_steering.csv:9254,5,2.629343640460389,-0.8739265363405844
RIGHT,steady,movement_calibration_steering.csv:9254,6,2.842536441572117,-0.8741416919097316
RIGHT,steady,movement_calibration_steering.csv:9254,7,2.622546377182007,-0.8733815124993796
RIGHT,steady,movement_calibration_steering.csv:9254,8,2.841665863147486,-0.8741781266541504
RIGHT,steady,movement_calibration_steering.csv:9254,9,2.624997806884065,-0.8740078470239121
RIGHT,steady,movement_calibration_steering.csv:9254,10,2.845220384303141,-0.8730441400713813
RIGHT,steady,movement_calibration_steering.csv:9254,11,2.8380107109786055,-0.8730507973074255
RIGHT,steady,movement_calibration_steering.csv:9254,12,2.629699577257515,-0.8742631787748731
STRAIGHT,pre-pulse,movement_calibration_steering.csv:9254,0,2.8412964836523904,
LEFT,1,movement_calibration_steering.csv:9414,1,2.841854398284287,0.8028237189786132
LEFT,2,movement_calibration_steering.csv:9414,2,2.6260855601551483,0.837499490546731
LEFT,3,movement_calibration_steering.csv:9414,3,2.622947334308357,0.8719754685147609
LEFT,4,movement_calibration_steering.csv:9414,4,2.844367691339551,0.8729401708979025
LEFT,5,movement_calibration_steering.csv:9414,5,2.844463039227377,0.9069339574732067
LEFT,steady,movement_calibration_steering.csv:9414,6,2.624680273807487,0.838101874090839
LEFT,steady,movement_calibration_steering.csv:9414,7,2.842829119000604,0.8724509914800453
LEFT,steady,movement_calibration_steering.csv:9414,8,2.6238555295233716,0.8726127505077312
LEFT,steady,movement_calibration_steering.csv:9414,9,2.844941976574985,0.9049590651308046
STRAIGHT,pre-pulse,movement_calibration_steering.csv:9414,0,2.815931142022115,
RIGHT,1,movement_calibration_steering.csv:9589,1,2.614917053586243,-0.7894761738110646
RIGHT,2,movement_calibration_steering.csv:9589,2,2.843970735057275,-0.8723756239081433
RIGHT,3,movement_calibration_steering.csv:9589,3,2.6252465429330205,-0.8746116493529397
RIGHT,4,movement_calibration_steering.csv:9589,4,2.8410444017108687,-0.8732756206513774
RIGHT,5,movement_calibration_steering.csv:9589,5,2.629411478758961,-0.874359588914631
RIGHT,steady,movement_calibration_steering.csv:9589,6,2.8402157973497997,-0.8732864249600016
RIGHT,steady,movement_calibration_steering.csv:9589,7,2.6319002894389256,-0.8739818008405402
RIGHT,steady,movement_calibration_steering.csv:9589,8,2.8325052572631524,-0.8729181481783677
RIGHT,steady,movement_calibration_steering.csv:9589,9,2.628930404815052,-0.8738384066909681
STRAIGHT,pre-pulse,movement_calibration_steering.csv:9589,0,2.847884811026663,
LEFT,1,movement_calibration_steering.csv:9709,1,2.628753521607926,0.8311457514619183
LEFT,2,movement_calibration_steering.csv:9709,2,2.8387678952323547,0.8724459186872695
LEFT,3,movement_calibration_steering.csv:9709,3,2.6342111449010086,0.8729556667809828
LEFT,4,movement_calibration_steering.csv:9709,4,2.6165964767486347,0.871323591689638
LEFT,5,movement_calibration_steering.csv:9709,5,2.8497080253895732,0.908022251911943
LEFT,steady,movement_calibration_steering.csv:9709,6,2.6183263077748635,0.8368925042927116
LEFT,steady,movement_calibration_steering.csv:9709,7,2.850174426795075,0.9064189786674604
LEFT,steady,movement_calibration_steering.csv:9709,8,2.61940148266929,0.8388569707500095
LEFT,steady,movement_calibration_steering.csv:9709,9,2.837731966748778,0.9070683491138931
STRAIGHT,pre-pulse,movement_calibration_steering.csv:9709,0,2.8354948358610264,
RIGHT,1,movement_calibration_steering.csv:9841,1,2.6225619157416222,-0.7894340163163264
RIGHT,2,movement_calibration_steering.csv:9841,2,2.8437291234625444,-0.872703335751678
RIGHT,3,movement_calibration_steering.csv:9841,3,2.625117965069342,-0.8386933019675857
RIGHT,4,movement_calibration_steering.csv:9841,4,2.842022298425227,-0.9093001895797026
RIGHT,5,movement_calibration_steering.csv:9841,5,2.623355431443534,-0.8381725673399947
RIGHT,steady,movement_calibration_steering.csv:9841,6,2.8430583823176367,-0.9086487781679118
RIGHT,steady,movement_calibration_steering.csv:9841,7,2.623680030837042,-0.9079031302829756
RIGHT,steady,movement_calibration_steering.csv:9841,8,2.839218478746797,-0.8405784654200996
RIGHT,steady,movement_calibration_steering.csv:9841,9,2.6330432900845926,-0.9075178778745778
STRAIGHT,pre-pulse,movement_calibration_steering.csv:9841,0,2.8416652660211232,
LEFT,1,movement_calibration_steering.csv:9963,1,2.838995835181926,0.7673694375565341
LEFT,2,movement_calibration_steering.csv:9963,2,2.6266807493093514,0.8721941681965396
LEFT,3,movement_calibration_steering.csv:9963,3,2.845773850676417,0.8733283939295376
LEFT,4,movement_calibration_steering.csv:9963,4,2.62391803836118,0.8712676002779892
LEFT,5,movement_calibration_steering.csv:9963,5,2.8397561885957843,0.872590120995895
LEFT,steady,movement_calibration_steering.csv:9963,6,2.6284460249323365,0.8739357407431956
LEFT,steady,movement_calibration_steering.csv:9963,7,2.841876344140671,0.8710253460672126
LEFT,steady,movement_calibration_steering.csv:9963,8,2.6255765901048265,0.8721863384064497
LEFT,steady,movement_calibration_steering.csv:9963,9,2.8402307372458537,0.8730747539633086
STRAIGHT,pre-pulse,movement_calibration_steering.csv:9963,0,2.8516216668993035,
RIGHT,1,movement_calibration_steering.csv:10085,1,2.8471042875295542,-0.8247678053325517
RIGHT,2,movement_calibration_steering.csv:10085,2,2.621669485168179,-0.8391705484631803
RIGHT,3,movement_calibration_steering.csv:10085,3,2.8439845249265394,-0.8732955406032457
RIGHT,4,movement_calibration_steering.csv:10085,4,2.621605350687539,-0.8739488579908383
RIGHT,5,movement_calibration_steering.csv:10085,5,2.843839016820734,-0.9088523624078904
RIGHT,steady,movement_calibration_steering.csv:10085,6,2.628167296944154,-0.8380926135393718
RIGHT,steady,movement_calibration_steering.csv:10085,7,2.8425899946441815,-0.9083746557743568
RIGHT,steady,movement_calibration_steering.csv:10085,8,2.619567919132347,-0.838698192312961
RIGHT,steady,movement_calibration_steering.csv:10085,9,2.843928507455341,-0.9087839583285344
RIGHT,steady,movement_calibration_steering.csv:10085,10,2.6265211771714334,-0.8387696198903969
STRAIGHT,pre-pulse,movement_calibration_steering.csv:10085,0,2.62379706268603,
LEFT,1,movement_calibration_steering.csv:10211,1,2.633801994689633,0.7544403091136016
LEFT,2,movement_calibration_steering.csv:10211,2,2.834540256278012,0.9065358753891457
LEFT,3,movement_calibration_steering.csv:10211,3,2.6255630209182237,0.8381154987327444
LEFT,4,movement_calibration_steering.csv:10211,4,2.848776253700094,0.9071032303198313
LEFT,5,movement_calibration_steering.csv:10211,5,2.6167031840254773,0.8373068403660472
LEFT,steady,movement_calibration_steering.csv:10211,6,2.845146521501796,0.9082094127133582
STRAIGHT,pre-pulse,movement_calibration_steering.csv:10211,0,2.8420059179421573,
RIGHT,1,movement_calibration_steering.csv:10590,1,2.6318345773856824,-0.7906527281695903
RIGHT,2,movement_calibration_steering.csv:10590,2,2.839855277547248,-0.8734542474489447
RIGHT,3,movement_calibration_steering.csv:10590,3,2.842509233756209,-0.8743737224948746
RIGHT,4,movement_calibration_steering.csv:10590,4,2.6214625541896583,-0.8718921288160337
RIGHT,5,movement_calibration_steering.csv:10590,5,2.847027010514283,-0.8755913664387678
RIGHT,steady,movement_calibration_steering.csv:10590,6,2.6198349451089733,-0.8723344354032143
RIGHT,steady,movement_calibration_steering.csv:10590,7,2.8435146473733672,-0.9083940544346856
RIGHT,steady,movement_calibration_steering.csv:10590,8,2.6284046701141093,-0.8398203011291594
RIGHT,steady,movement_calibration_steering.csv:10590,9,2.842138919972028,-0.9062999570416803
STRAIGHT,pre-pulse,movement_calibration_steering.csv:10590,0,2.8428030677549443,
LEFT,1,movement_calibration_steering.csv:10701,1,2.6247926708625204,0.7319848112991121
LEFT,2,movement_calibration_steering.csv:10701,2,2.8431771671448374,0.8740079395196388
LEFT,3,movement_calibration_steering.csv:10701,3,2.6195738729041445,0.8738832899650044
LEFT,4,movement_calibration_steering.csv:10701,4,2.849157385441081,0.8709662200430044
LEFT,5,movement_calibration_steering.csv:10701,5,2.6252339242629046,0.8723972536162452
LEFT,steady,movement_calibration_steering.csv:10701,6,2.8436975406022955,0.8734334757018596
LEFT,steady,movement_calibration_steering.csv:10701,7,2.6237772140630886,0.8366306276374544
LEFT,steady,movement_calibration_steering.csv:10701,8,2.8400810923441533,0.9075908532862131
LEFT,steady,movement_calibration_steering.csv:10701,9,2.6292910879834595,0.8381707742186775
LEFT,steady,movement_calibration_steering.csv:10701,10,2.8407232557308517,0.9061383380425134
STRAIGHT,pre-pulse,movement_calibration_steering.csv:10701,0,2.842452965740484,
RIGHT,1,movement_calibration_steering.csv:10828,1,2.845155491479199,-0.8235443442406152
RIGHT,2,movement_calibration_steering.csv:10828,2,2.624561524579122,-0.8399279215272153
RIGHT,3,movement_calibration_steering.csv:10828,3,2.8396160988689525,-0.9079769344839517
RIGHT,4,movement_calibration_steering.csv:10828,4,2.626070631842834,-0.8400413090052814
RIGHT,5,movement_calibration_steering.csv:10828,5,2.8417492166403537,-0.9079969293242555
RIGHT,steady,movement_calibration_steering.csv:10828,6,2.6265158067360685,-0.839008390128867
RIGHT,steady,movement_calibration_steering.csv:10828,7,2.8425971659281526,-0.9084016149564156
RIGHT,steady,movement_calibration_steering.csv:10828,8,2.6247900007346474,-0.8383550408413956
RIGHT,steady,movement_calibration_steering.csv:10828,9,2.84448342168643,-0.9080475263154009
STRAIGHT,pre-pulse,movement_calibration_steering.csv:10828,0,2.627899403818871,
LEFT,1,movement_calibration_steering.csv:10942,1,2.6274708527191697,0.7674898970233135
LEFT,2,movement_calibration_steering.csv:10942,2,2.8428879490021868,0.872358976566997
LEFT,3,movement_calibration_steering.csv:10942,3,2.625436063997276,0.8712487622428067
LEFT,4,movement_calibration_steering.csv:10942,4,2.841774958859339,0.8396102377884813
LEFT,5,movement_calibration_steering.csv:10942,5,2.6239362399000847,0.8719675866468535
LEFT,steady,movement_calibration_steering.csv:10942,6,2.8426009138226895,0.8728933768350622
LEFT,steady,movement_calibration_steering.csv:10942,7,2.8418608866440787,0.8720721837653542
LEFT,steady,movement_calibration_steering.csv:10942,8,2.623252834194674,0.8727575493471136
LEFT,steady,movement_calibration_steering.csv:10942,9,2.8467679052818733,0.8731691613074055
STRAIGHT,pre-pulse,movement_calibration_steering.csv:10942,0,2.8433403636436028,
RIGHT,1,movement_calibration_steering.csv:11050,1,2.841071113476348,-0.8038922265399919
RIGHT,2,movement_calibration_steering.csv:11050,2,2.837216013856622,-0.8727144445671304
RIGHT,3,movement_calibration_steering.csv:11050,3,2.631975745431886,-0.8744582950498963
RIGHT,4,movement_calibration_steering.csv:11050,4,2.62557075736452,-0.8743823441111171
RIGHT,5,movement_calibration_steering.csv:11050,5,2.843792285699301,-0.8727003933829014
RIGHT,steady,movement_calibration_steering.csv:11050,6,2.8382006122429337,-0.8732437646456361
RIGHT,steady,movement_calibration_steering.csv:11050,7,2.6294517125074504,-0.8741958880357181
RIGHT,steady,movement_calibration_steering.csv:11050,8,2.8382672269491587,-0.9075419172420602
RIGHT,steady,movement_calibration_steering.csv:11050,9,2.629370193036912,-0.8394489781408723
RIGHT,steady,movement_calibration_steering.csv:11050,10,2.8383780026313263,-0.8728572697357251
LEFT,1,movement_calibration_steering.csv:11174,1,2.6222546432143656,0.7182897044239198
LEFT,2,movement_calibration_steering.csv:11174,2,2.8437149384281346,0.907840256649756
LEFT,3,movement_calibration_steering.csv:11174,3,2.6259911146083112,0.8378488782694009
LEFT,4,movement_calibration_steering.csv:11174,4,2.8391722383970013,0.9081184781465406
LEFT,5,movement_calibration_steering.csv:11174,5,2.628262374834074,0.8358383050809572
LEFT,steady,movement_calibration_steering.csv:11174,6,2.841080194590365,0.907822101496329
LEFT,steady,movement_calibration_steering.csv:11174,7,2.6259808123026005,0.8363586363568682
LEFT,steady,movement_calibration_steering.csv:11174,8,2.8432995212176237,0.9088637337506889
LEFT,steady,movement_calibration_steering.csv:11174,9,2.6231391885882958,0.8362115956920286
LEFT,steady,movement_calibration_steering.csv:11174,10,2.845239392593662,0.9093145975772314
LEFT,steady,movement_calibration_steering.csv:11174,11,2.62102767599817,0.8364843537392463
STRAIGHT,pre-pulse,movement_calibration_steering.csv:11174,0,2.8421038962064182,
RIGHT,1,movement_calibration_steering.csv:11322,1,2.8383866457043774,-0.7679348620764284
RIGHT,2,movement_calibration_steering.csv:11322,2,2.629380307024031,-0.8390303947311883
RIGHT,3,movement_calibration_steering.csv:11322,3,2.8417309530015538,-0.9081956955190544
RIGHT,4,movement_calibration_steering.csv:11322,4,2.404563793507262,-0.8392894858026079
RIGHT,5,movement_calibration_steering.csv:11322,5,2.8437965195494024,-0.9084247792301374
RIGHT,steady,movement_calibration_steering.csv:11322,6,2.6252614104156824,-0.8389509875965011
RIGHT,steady,movement_calibration_steering.csv:11322,7,2.841631986133999,-0.9088984035947982
RIGHT,steady,movement_calibration_steering.csv:11322,8,2.6221281150653533,-0.8723977175916051
RIGHT,steady,movement_calibration_steering.csv:11322,9,2.8466430535071163,-0.8742460176223865
RIGHT,steady,movement_calibration_steering.csv:11322,10,2.6220945037090573,-0.8728991639344184
STRAIGHT,pre-pulse,movement_calibration_steering.csv:11322,0,2.6183232632579183,
LEFT,1,movement_calibration_steering.csv:11451,1,2.628083551951502,0.7959494863710292
LEFT,2,movement_calibration_steering.csv:11451,2,2.8395875810062123,0.9069061817005126
LEFT,3,movement_calibration_steering.csv:11451,3,2.416178570086173,0.8380716774688546
LEFT,4,movement_calibration_steering.csv:11451,4,3.0525068245613243,0.9066816320073108
LEFT,5,movement_calibration_steering.csv:11451,5,2.6302079413627655,0.8388726939158992
LEFT,steady,movement_calibration_steering.csv:11451,6,2.835140006416329,0.9067839763050136
LEFT,steady,movement_calibration_steering.csv:11451,7,2.6251099539415104,0.8375039145243459
LEFT,steady,movement_calibration_steering.csv:11451,8,2.8417686809407816,0.9069934734783036
LEFT,steady,movement_calibration_steering.csv:11451,9,2.62684478669272,0.8381665691685409
LEFT,steady,movement_calibration_steering.csv:11451,10,2.8430412491359927,0.9071402203803736
STRAIGHT,pre-pulse,movement_calibration_steering.csv:11451,0,2.8444570549957446,
RIGHT,1,movement_calibration_steering.csv:11580,1,2.8406381990084384,-0.6900605956063628
RIGHT,2,movement_calibration_steering.csv:11580,2,2.6275218508946665,-0.8732291006964781
RIGHT,3,movement_calibration_steering.csv:11580,3,2.8403243572890227,-0.8738729099783793
RIGHT,4,movement_calibration_steering.csv:11580,4,2.623982779813377,-0.8728360686307859
RIGHT,5,movement_calibration_steering.csv:11580,5,2.842598742500191,-0.8739171789737536
RIGHT,steady,movement_calibration_steering.csv:11580,6,2.8433567651126084,-0.8732099344738797
RIGHT,steady,movement_calibration_steering.csv:11580,7,2.6278261960458713,-0.8739357917418138
RIGHT,steady,movement_calibration_steering.csv:11580,8,2.8361370866872084,-0.8744526123563467
RIGHT,steady,movement_calibration_steering.csv:11580,9,2.6282398213498834,-0.8736933134377569
RIGHT,steady,movement_calibration_steering.csv:11580,10,2.8370480653889505,-0.8730673588432634
RIGHT,steady,movement_calibration_steering.csv:11580,11,2.6323243042566316,-0.8731062196061163
STRAIGHT,pre-pulse,movement_calibration_steering.csv:11580,0,2.6451017924393447,
LEFT,1,movement_calibration_steering.csv:11713,1,2.848411477362326,0.8662640245997788
LEFT,2,movement_calibration_steering.csv:11713,2,2.6186877884803454,0.8372257393467604
LEFT,3,movement_calibration_steering.csv:11713,3,2.846957521288486,0.9058323736445946
LEFT,4,movement_calibration_steering.csv:11713,4,2.6195288731335884,0.8394230952584247
LEFT,5,movement_calibration_steering.csv:11713,5,2.845758690631782,0.9069661944339158
LEFT,steady,movement_calibration_steering.csv:11713,6,2.624482513805866,0.8376307547901698
LEFT,steady,movement_calibration_steering.csv:11713,7,2.841295705088244,0.9066309511542405
LEFT,steady,movement_calibration_steering.csv:11713,8,2.627838768203504,0.8383857423431618
LEFT,steady,movement_calibration_steering.csv:11713,9,2.842977450951433,0.9076079429420556
STRAIGHT,pre-pulse,movement_calibration_steering.csv:11713,0,2.6205567278973056,
RIGHT,1,movement_calibration_steering.csv:11823,1,2.621025283231536,-0.7534821055705714
RIGHT,2,movement_calibration_steering.csv:11823,2,2.845103614478229,-0.9087947461336432
